MeSH Disease Term	MeSH Disease Term.1	symptom similarity score	similarity_score	shared_genes	sim_norm	gene_norm	repurposing_score
Leukoencephalitis, Acute Hemorrhagic	Epilepsy, Temporal Lobe	0.3169168047093104	0.3169168047093104	0	0.02418920472610951	0.0	0.01935136378088761
Hernia, Diaphragmatic	alpha 1-Antitrypsin Deficiency	0.3169027924856981	0.3169027924856981	0	0.02416916293252534	0.0	0.019335330346020273
Pulmonary Fibrosis	Neuroectodermal Tumors	0.3168981253720616	0.3168981253720616	0	0.024162487523202398	0.0	0.01932999001856192
Aneurysm, Dissecting	Hypereosinophilic Syndrome	0.3168870734342648	0.3168870734342648	0	0.02414667984969129	0.0	0.019317343879753035
Acquired Immunodeficiency Syndrome	Mycobacterium Infections, Atypical	0.3168737313046815	0.3168737313046815	0	0.024127596496864454	0.0	0.019302077197491566
Skin Diseases	Skin Diseases, Vascular	0.3168732820112019	0.3168732820112019	0	0.024126953868868657	0.0	0.019301563095094926
Carcinoma, Renal Cell	Hyperthyroidism	0.3168724003393922	0.3168724003393922	0	0.024125692806748294	0.0	0.019300554245398636
Adenoma	Astrocytoma	0.316871130429243	0.316871130429243	0	0.024123876444278998	0.0	0.0192991011554232
Polydactyly	Mandibulofacial Dysostosis	0.3168695276646718	0.3168695276646718	0	0.024121583997513355	0.0	0.019297267198010684
Brain Diseases	Nails, Malformed	0.3168690019022353	0.3168690019022353	0	0.02412083199536739	0.0	0.019296665596293915
Contracture	Dystonia Musculorum Deformans	0.3168672465265207	0.3168672465265207	0	0.02411832126768359	0.0	0.01929465701414687
Thalassemia	Splenomegaly	0.3168663558838312	0.3168663558838312	0	0.02411704737444338	0.0	0.019293637899554707
Leigh Disease	Musculoskeletal Abnormalities	0.3168606891026391	0.3168606891026391	0	0.024108942132757147	0.0	0.01928715370620572
Hypertension, Renal	Anemia, Sickle Cell	0.3168591127639419	0.3168591127639419	0	0.024106687483126808	0.0	0.019285349986501447
Rhabdoid Tumor	Glioblastoma	0.3168348086469427	0.3168348086469427	0	0.024071925113525725	0.0	0.01925754009082058
Optic Nerve Diseases	Refractive Errors	0.3168303260511505	0.3168303260511505	0	0.024065513621526056	0.0	0.019252410897220847
Leukemia, Monocytic, Acute	Lymphatic Metastasis	0.3168283267828346	0.3168283267828346	0	0.024062654052337373	0.0	0.0192501232418699
Behcet Syndrome	Aortic Aneurysm	0.3168265712500138	0.3168265712500138	0	0.024060143099943313	0.0	0.019248114479954653
Liver Cirrhosis	Cushing Syndrome	0.3168265105111802	0.3168265105111802	0	0.02406005622471218	0.0	0.019248044979769743
Cranial Nerve Diseases	Fractures, Bone	0.3168232783352537	0.3168232783352537	0	0.024055433218076027	0.0	0.01924434657446082
Liposarcoma	Carcinoma, Adenoid Cystic	0.3168187747663161	0.3168187747663161	0	0.02404899172802156	0.0	0.01923919338241725
Arthrogryposis	Craniofacial Dysostosis	0.3168167644449116	0.3168167644449116	0	0.024046116349513348	0.0	0.01923689307961068
Hepatitis B, Chronic	Cholestasis, Intrahepatic	0.3168155914136122	0.3168155914136122	0	0.024044438553624536	0.0	0.01923555084289963
Neuroblastoma	Spinocerebellar Ataxias	0.3168152976454484	0.3168152976454484	0	0.02404401837471052	0.0	0.019235214699768417
Malaria, Falciparum	Pneumococcal Infections	0.3168134196531405	0.3168134196531405	0	0.024041332267549464	0.0	0.019233065814039572
Carcinoma, Basal Cell	Scleroderma, Localized	0.3167978914765857	0.3167978914765857	0	0.024019122194554564	0.0	0.01921529775564365
Medulloblastoma	Lymphatic Metastasis	0.3167961046475194	0.3167961046475194	0	0.024016566478894563	0.0	0.01921325318311565
Schistosomiasis	Liver Diseases	0.3167949251769419	0.3167949251769419	0	0.024014879472855653	0.0	0.019211903578284523
Renal Insufficiency	Thrombophilia	0.3167928334465889	0.3167928334465889	0	0.0240118876544884	0.0	0.01920951012359072
Vasculitis	Blister	0.3167791080517976	0.3167791080517976	0	0.023992256114421736	0.0	0.01919380489153739
Leiomyosarcoma	Thoracic Diseases	0.3167684796798697	0.3167684796798697	0	0.023977054270502576	0.0	0.019181643416402064
Central Nervous System Diseases	Parkinson Disease	0.3167593535451704	0.3167593535451704	0	0.02396400108830066	0.0	0.01917120087064053
Adenocarcinoma	Liposarcoma	0.3167495589670451	0.3167495589670451	0	0.023949991826211915	0.0	0.019159993460969534
Neoplasms, Second Primary	Infarction	0.3167487266188381	0.3167487266188381	0	0.023948801312028232	0.0	0.019159041049622585
Crohn Disease	Leukemia-Lymphoma, Adult T-Cell	0.3167475005040426	0.3167475005040426	0	0.02394704759039766	0.0	0.01915763807231813
HIV Infections	Epidermal Necrolysis, Toxic	0.3167469573713124	0.3167469573713124	0	0.02394627074338406	0.0	0.01915701659470725
HIV Infections	Eosinophilia-Myalgia Syndrome	0.3167212793122652	0.3167212793122652	0	0.023909543213670996	0.0	0.0191276345709368
Intestinal Neoplasms	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.31671592997858	0.31671592997858	0	0.023901892019649436	0.0	0.01912151361571955
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Pyoderma Gangrenosum	0.3167063266101226	0.3167063266101226	0	0.023888156246251773	0.0	0.01911052499700142
Endometriosis	Urogenital Abnormalities	0.3167042180443941	0.3167042180443941	0	0.023885140348114623	0.0	0.0191081122784917
Carcinoma, Squamous Cell	Tracheoesophageal Fistula	0.3167033977469113	0.3167033977469113	0	0.023883967070176572	0.0	0.019107173656141258
Bacteremia	Thrombocytosis	0.31668775975447	0.31668775975447	0	0.023861599926655944	0.0	0.019089279941324755
Skin Neoplasms	Fibromatosis, Gingival	0.3166853888290906	0.3166853888290906	0	0.023858208773447687	0.0	0.01908656701875815
Lymphoma, Follicular	Liposarcoma	0.3166849935479865	0.3166849935479865	0	0.02385764339977719	0.0	0.019086114719821752
Liver Cirrhosis	Lipomatosis	0.316681161752861	0.316681161752861	0	0.023852162753087016	0.0	0.019081730202469616
Lipodystrophy	Tobacco Use Disorder	0.3166769840601824	0.3166769840601824	0	0.02384618736640759	0.0	0.019076949893126072
Breast Neoplasms	Hyperprolactinemia	0.3166712328892013	0.3166712328892013	0	0.023837961421342767	0.0	0.019070369137074217
Lipoma	von Hippel-Lindau Disease	0.3166666785552137	0.3166666785552137	0	0.023831447321638218	0.0	0.019065157857310576
Hodgkin Disease	Neoplasm Metastasis	0.3166655181796337	0.3166655181796337	0	0.023829787627324298	0.0	0.01906383010185944
Leprosy	Facies	0.3166638483217367	0.3166638483217367	0	0.02382739921644736	0.0	0.01906191937315789
Malaria	Anemia, Aplastic	0.3166615461655815	0.3166615461655815	0	0.02382410642440108	0.0	0.019059285139520866
Stevens-Johnson Syndrome	Splenomegaly	0.316653833439322	0.316653833439322	0	0.02381307485140162	0.0	0.019050459881121296
Leiomyosarcoma	Uterine Neoplasms	0.316640726151547	0.316640726151547	0	0.023794327394659278	0.0	0.019035461915727424
Hypothyroidism	Endometrial Hyperplasia	0.3166397143759019	0.3166397143759019	0	0.023792880244000423	0.0	0.01903430419520034
Osteoarthritis	Pain Insensitivity, Congenital	0.3166323066187761	0.3166323066187761	0	0.02378228487075032	0.0	0.019025827896600258
Kidney Calculi	Angioedema	0.3166321624658811	0.3166321624658811	0	0.023782078687731387	0.0	0.01902566295018511
Colonic Neoplasms	Arthritis, Rheumatoid	0.316630821006953	0.316630821006953	0	0.023780159988481174	0.0	0.019024127990784942
Ileitis	Intestinal Pseudo-Obstruction	0.3166215514207102	0.3166215514207102	0	0.023766901626408935	0.0	0.01901352130112715
Corneal Opacity	von Hippel-Lindau Disease	0.3166197758478815	0.3166197758478815	0	0.023764362010634074	0.0	0.01901148960850726
Autoimmune Diseases	Nephritis, Interstitial	0.316615012786267	0.316615012786267	0	0.023757549366164015	0.0	0.019006039492931212
Histiocytoma	Ossification, Heterotopic	0.3166144818875742	0.3166144818875742	0	0.023756790017590197	0.0	0.01900543201407216
Coxsackievirus Infections	Neuroblastoma	0.3166143345108678	0.3166143345108678	0	0.023756579223528498	0.0	0.0190052633788228
Myxoma	Histiocytoma	0.3166125697818217	0.3166125697818217	0	0.023754055117701126	0.0	0.019003244094160904
Mental Retardation	Holoprosencephaly	0.3165889649545175	0.3165889649545175	0	0.02372029294764804	0.0	0.018976234358118432
Microphthalmos	Williams Syndrome	0.3165878483579639	0.3165878483579639	0	0.023718695870819737	0.0	0.01897495669665579
Metal Metabolism, Inborn Errors	Musculoskeletal Abnormalities	0.3165869273450392	0.3165869273450392	0	0.023717378538793358	0.0	0.018973902831034686
Osteoarthritis	Cryopyrin-Associated Periodic Syndromes	0.3165841741074228	0.3165841741074228	0	0.023713440561387154	0.0	0.018970752449109726
Epidermal Cyst	Neoplasms, Second Primary	0.3165828159946	0.3165828159946	0	0.023711498041940424	0.0	0.01896919843355234
Cystic Fibrosis	Arsenic Poisoning	0.316573131186538	0.316573131186538	0	0.023697645784836154	0.0	0.018958116627868924
Lymphoma, Non-Hodgkin	Hemochromatosis	0.31656682745304	0.31656682745304	0	0.023688629505259646	0.0	0.018950903604207717
Osteoporosis, Postmenopausal	Arthritis	0.3165583551943726	0.3165583551943726	0	0.023676511567086386	0.0	0.01894120925366911
Inflammatory Bowel Diseases	Adenoma, Liver Cell	0.3165487849147926	0.3165487849147926	0	0.023662823120970206	0.0	0.018930258496776167
Leiomyoma	Neuroendocrine Tumors	0.3165452995896742	0.3165452995896742	0	0.023657838033054865	0.0	0.018926270426443893
Infarction, Middle Cerebral Artery	Wounds, Penetrating	0.3165428648911754	0.3165428648911754	0	0.02365435566465261	0.0	0.018923484531722087
Epilepsy, Generalized	Thyroiditis, Autoimmune	0.316538198426927	0.316538198426927	0	0.023647681184154574	0.0	0.018918144947323662
Hepatitis C, Chronic	Leukemia, Myeloid, Acute	0.3165308805467021	0.3165308805467021	0	0.02363721436254231	0.0	0.01890977149003385
Metabolic Diseases	Failure to Thrive	0.3165292368077687	0.3165292368077687	0	0.023634863309824256	0.0	0.018907890647859405
Retinitis Pigmentosa	Color Vision Defects	0.3165284970928015	0.3165284970928015	0	0.02363380528969174	0.0	0.018907044231753392
Brain Neoplasms	Alexander Disease	0.3165261464125705	0.3165261464125705	0	0.023630443093278376	0.0	0.0189043544746227
Medulloblastoma	Diffuse Cerebral Sclerosis of Schilder	0.3165178765444781	0.3165178765444781	0	0.02361861463593558	0.0	0.018894891708748467
Muscular Dystrophies	Spasms, Infantile	0.3165176672406615	0.3165176672406615	0	0.023618315267041324	0.0	0.01889465221363306
Breast Neoplasms	Prader-Willi Syndrome	0.3165111716949915	0.3165111716949915	0	0.02360902463700738	0.0	0.018887219709605906
Rectal Neoplasms	Vitamin A Deficiency	0.3165056533495696	0.3165056533495696	0	0.023601131704170178	0.0	0.018880905363336142
Glomerulonephritis, IGA	alpha 1-Antitrypsin Deficiency	0.3165050475297932	0.3165050475297932	0	0.02360026519538158	0.0	0.018880212156305268
Sepsis	Schistosomiasis	0.3165005890560581	0.3165005890560581	0	0.02359388820534977	0.0	0.018875110564279818
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Lymphedema	0.3165002041847968	0.3165002041847968	0	0.023593337720959215	0.0	0.018874670176767375
Drug Hypersensitivity	Pyoderma Gangrenosum	0.3164976467532401	0.3164976467532401	0	0.02358967980649945	0.0	0.01887174384519956
Liver Neoplasms, Experimental	Prostatic Intraepithelial Neoplasia	0.3164944135236183	0.3164944135236183	0	0.023585055292754627	0.0	0.018868044234203702
Adrenal Insufficiency	Glioblastoma	0.3164826484006385	0.3164826484006385	0	0.023568227544869823	0.0	0.01885458203589586
Head and Neck Neoplasms	Hypotension	0.3164735277369025	0.3164735277369025	0	0.02355518218782979	0.0	0.018844145750263833
Muscular Dystrophy, Emery-Dreifuss	Myotonic Dystrophy	0.3164706203237661	0.3164706203237661	0	0.02355102369196532	0.0	0.018840818953572258
Lipomatosis	Fibrosis	0.3164694796132976	0.3164694796132976	0	0.023549392124814942	0.0	0.018839513699851956
Arthrogryposis	Muscle Hypotonia	0.3164591819065892	0.3164591819065892	0	0.023534663233958683	0.0	0.018827730587166948
Lung Diseases	Hemangioma	0.3164541085481466	0.3164541085481466	0	0.02352740676949601	0.0	0.01882192541559681
Pigmentation Disorders	Conjunctivitis	0.3164313466799823	0.3164313466799823	0	0.02349485029052728	0.0	0.018795880232421826
Synovitis	Ovarian Diseases	0.3164160649535934	0.3164160649535934	0	0.023472992717142094	0.0	0.018778394173713676
Severe Acute Respiratory Syndrome	Pulmonary Fibrosis	0.3164128052789169	0.3164128052789169	0	0.023468330378827645	0.0	0.018774664303062117
Thyroiditis, Autoimmune	Epilepsy, Temporal Lobe	0.316408246581392	0.316408246581392	0	0.02346181003792138	0.0	0.018769448030337105
Leiomyomatosis	Venous Thrombosis	0.3163809428062686	0.3163809428062686	0	0.023422757233724684	0.0	0.01873820578697975
Adenocarcinoma	Leiomyomatosis	0.3163759388945212	0.3163759388945212	0	0.02341560009941612	0.0	0.018732480079532897
Hypertriglyceridemia	Hypobetalipoproteinemias	0.3163739683995146	0.3163739683995146	0	0.023412781684917908	0.0	0.018730225347934327
Osteoarthritis	Thyroiditis, Autoimmune	0.3163724027022982	0.3163724027022982	0	0.023410542255881222	0.0	0.01872843380470498
Carcinoma, Hepatocellular	Neoplasms, Second Primary	0.3163696227592344	0.3163696227592344	0	0.023406566081463655	0.0	0.018725252865170926
Cryptorchidism	Mental Retardation, X-Linked	0.3163641462279022	0.3163641462279022	0	0.02339873295564764	0.0	0.018718986364518114
Cell Transformation, Neoplastic	Dwarfism, Pituitary	0.3163588174826426	0.3163588174826426	0	0.023391111209413028	0.0	0.018712888967530424
Arthritis, Rheumatoid	Urinary Bladder Neoplasms	0.3163587593711586	0.3163587593711586	0	0.023391028092100623	0.0	0.018712822473680498
Endometrial Neoplasms	Colonic Polyps	0.3163557446504827	0.3163557446504827	0	0.023386716113418898	0.0	0.01870937289073512
Lung Neoplasms	Myelodysplastic Syndromes	0.3163465295613201	0.3163465295613201	0	0.02337353569894885	0.0	0.01869882855915908
Leukemia, Myeloid	Anemia, Sickle Cell	0.3163351364919132	0.3163351364919132	0	0.023357240102214107	0.0	0.018685792081771287
Cardiomyopathy, Hypertrophic	Aneurysm, Dissecting	0.3163296572965368	0.3163296572965368	0	0.02334940316599472	0.0	0.018679522532795777
Dyskeratosis Congenita	Methemoglobinemia	0.3163285595354639	0.3163285595354639	0	0.023347833029702572	0.0	0.01867826642376206
Venous Thrombosis	Hepatic Veno-Occlusive Disease	0.3163284818290736	0.3163284818290736	0	0.023347721885641638	0.0	0.018678177508513312
Anxiety Disorders	Obsessive-Compulsive Disorder	0.3163237067462643	0.3163237067462643	0	0.02334089204716213	0.0	0.018672713637729706
Glioma	Choroidal Neovascularization	0.3163204374635794	0.3163204374635794	0	0.023336215966437757	0.0	0.018668972773150206
Liver Neoplasms	Neoplasms, Radiation-Induced	0.3163177925614139	0.3163177925614139	0	0.023332432942078592	0.0	0.018665946353662876
Diabetes Mellitus, Type 1	Ureteral Neoplasms	0.3163134341043621	0.3163134341043621	0	0.0233261990066951	0.0	0.01866095920535608
Pheochromocytoma	Brugada Syndrome	0.3163125608012273	0.3163125608012273	0	0.02332494991435634	0.0	0.018659959931485073
Hypertension	Multiple Organ Failure	0.3163075673875593	0.3163075673875593	0	0.0233178077955332	0.0	0.01865424623642656
Liver Neoplasms	Mycobacterium Infections	0.3162949066260995	0.3162949066260995	0	0.023299699008889757	0.0	0.018639759207111806
Arthritis, Rheumatoid	Lupus Erythematosus, Cutaneous	0.3162874636455271	0.3162874636455271	0	0.023289053255267082	0.0	0.018631242604213668
Williams Syndrome	Aicardi Syndrome	0.3162820899189357	0.3162820899189357	0	0.023281367171879955	0.0	0.018625093737503966
Ileitis	Venous Thrombosis	0.3162803868637069	0.3162803868637069	0	0.023278931278598338	0.0	0.018623145022878672
Meningioma	Venous Thrombosis	0.3162703007958544	0.3162703007958544	0	0.023264505096461285	0.0	0.01861160407716903
Demyelinating Diseases	Brain Diseases, Metabolic, Inborn	0.316269176994136	0.316269176994136	0	0.023262897714029132	0.0	0.018610318171223307
Carcinoma, Non-Small-Cell Lung	Anemia, Hypochromic	0.3162675790606907	0.3162675790606907	0	0.023260612177260824	0.0	0.01860848974180866
Gastrointestinal Diseases	Fallopian Tube Neoplasms	0.3162672037122637	0.3162672037122637	0	0.023260075313455024	0.0	0.01860806025076402
Cough	Hypersensitivity	0.3162668970667643	0.3162668970667643	0	0.023259636715986687	0.0	0.01860770937278935
Fetal Death	Noonan Syndrome	0.3162639268875451	0.3162639268875451	0	0.02325538844530061	0.0	0.01860431075624049
Metabolism, Inborn Errors	Movement Disorders	0.3162595720759921	0.3162595720759921	0	0.0232491597241027	0.0	0.018599327779282162
Polycystic Kidney Diseases	Pyruvate Metabolism, Inborn Errors	0.3162589968223638	0.3162589968223638	0	0.023248336934316032	0.0	0.018598669547452828
Carcinoma, Renal Cell	Eosinophilia-Myalgia Syndrome	0.3162577416827098	0.3162577416827098	0	0.023246541698202155	0.0	0.018597233358561723
Pneumonia	Osteosarcoma	0.3162541757386952	0.3162541757386952	0	0.023241441300445788	0.0	0.018593153040356632
Skin Neoplasms	Anemia, Sickle Cell	0.3162364094076371	0.3162364094076371	0	0.02321602997747048	0.0	0.018572823981976384
Tuberculosis	Carcinoma, Basal Cell	0.3162302037463086	0.3162302037463086	0	0.023207153971289037	0.0	0.01856572317703123
Sarcoma, Synovial	Carcinoma, Adenoid Cystic	0.3162284548829633	0.3162284548829633	0	0.023204652558298254	0.0	0.018563722046638604
Spondylitis, Ankylosing	Breast Diseases	0.3162233964512909	0.3162233964512909	0	0.02319741744371235	0.0	0.01855793395496988
Cholestasis	Dermatitis, Seborrheic	0.3162199847564996	0.3162199847564996	0	0.023192537669832692	0.0	0.018554030135866154
Pulmonary Valve Stenosis	Noonan Syndrome	0.3162191224028137	0.3162191224028137	0	0.023191304238576696	0.0	0.01855304339086136
Melanoma	Sinus Thrombosis, Intracranial	0.3162142461191112	0.3162142461191112	0	0.023184329651664063	0.0	0.018547463721331252
Leukemia, Myeloid, Acute	Anemia, Iron-Deficiency	0.316211954598504	0.316211954598504	0	0.023181052071725695	0.0	0.018544841657380556
Down Syndrome	Cognition Disorders	0.3162050869664692	0.3162050869664692	0	0.023171229243639208	0.0	0.018536983394911367
Autoimmune Diseases	Lymphoma, B-Cell	0.3162044245172636	0.3162044245172636	0	0.023170281737332855	0.0	0.018536225389866285
Uterine Neoplasms	Psoriasis	0.3161990957074539	0.3161990957074539	0	0.023162659898771747	0.0	0.018530127919017397
Epidermal Necrolysis, Toxic	Calcinosis	0.3161930494089637	0.3161930494089637	0	0.023154011830510635	0.0	0.018523209464408507
Adrenal Insufficiency	Cryptorchidism	0.3161929798479556	0.3161929798479556	0	0.023153912336853894	0.0	0.018523129869483117
Lipid Metabolism, Inborn Errors	Xanthomatosis	0.3161887640777095	0.3161887640777095	0	0.023147882487530358	0.0	0.018518305990024287
Thrombophilia	Hypoalphalipoproteinemias	0.3161820237338591	0.3161820237338591	0	0.023138241720734615	0.0	0.018510593376587694
Uterine Cervical Neoplasms	Myocardial Reperfusion Injury	0.3161819889538785	0.3161819889538785	0	0.02313819197465493	0.0	0.018510553579723945
Pancreatitis, Chronic	Bone Neoplasms	0.3161653797904378	0.3161653797904378	0	0.023114435757619387	0.0	0.01849154860609551
Esophageal Neoplasms	Gout	0.3161650558851189	0.3161650558851189	0	0.02311397247329551	0.0	0.01849117797863641
Cockayne Syndrome	Ectodermal Dysplasia	0.3161609563936081	0.3161609563936081	0	0.023108108938361082	0.0	0.018486487150688867
Carcinoma	Severe Acute Respiratory Syndrome	0.316160454198523	0.316160454198523	0	0.023107390644783097	0.0	0.01848591251582648
Gastrointestinal Neoplasms	Osteosarcoma	0.3161443752510369	0.3161443752510369	0	0.023084392799795482	0.0	0.018467514239836388
Atherosclerosis	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.3161432077615744	0.3161432077615744	0	0.023082722930439524	0.0	0.01846617834435162
Kidney Neoplasms	Precancerous Conditions	0.3161385911939527	0.3161385911939527	0	0.023076119817478927	0.0	0.018460895853983143
Liver Diseases	Venous Thrombosis	0.3161273521064993	0.3161273521064993	0	0.023060044462342694	0.0	0.018448035569874156
Carcinoma, Squamous Cell	Arthritis, Juvenile Rheumatoid	0.3161270582847549	0.3161270582847549	0	0.023059624206791945	0.0	0.018447699365433556
Carcinoma	Lactose Intolerance	0.3161228934768839	0.3161228934768839	0	0.02305366724935405	0.0	0.01844293379948324
Kidney Diseases, Cystic	Amino Acid Metabolism, Inborn Errors	0.3161109067663576	0.3161109067663576	0	0.023036522563059596	0.0	0.018429218050447678
Migraine Disorders	Cranial Nerve Diseases	0.3161108567472412	0.3161108567472412	0	0.023036451020324197	0.0	0.01842916081625936
Intestinal Perforation	Fibromatosis, Aggressive	0.3161085601971064	0.3161085601971064	0	0.023033166246613005	0.0	0.018426532997290405
Cell Transformation, Neoplastic	Immunologic Deficiency Syndromes	0.3161056283878181	0.3161056283878181	0	0.023028972856740642	0.0	0.018423178285392514
Uterine Neoplasms	Precancerous Conditions	0.31608457437646	0.31608457437646	0	0.022998859138787454	0.0	0.018399087311029964
Carcinoma, Squamous Cell	Pneumothorax	0.3160816414731727	0.3160816414731727	0	0.022994664184159797	0.0	0.01839573134732784
Hypotension	Hypothyroidism	0.316073809227276	0.316073809227276	0	0.02298346166128371	0.0	0.018386769329026966
Photosensitivity Disorders	Exostoses, Multiple Hereditary	0.316064379693855	0.316064379693855	0	0.022969974525505095	0.0	0.018375979620404076
Osteochondrodysplasias	Acidosis, Renal Tubular	0.3160619210156308	0.3160619210156308	0	0.02296645785871313	0.0	0.018373166286970506
Hepatitis C	Nephrosis	0.3160572064506788	0.3160572064506788	0	0.02295971457940063	0.0	0.018367771663520504
Listeriosis	Granulomatous Disease, Chronic	0.3160551901015795	0.3160551901015795	0	0.022956830579433183	0.0	0.018365464463546546
Metabolic Diseases	Microvascular Angina	0.3160540387515891	0.3160540387515891	0	0.022955183794491033	0.0	0.018364147035592828
Urinary Bladder Neoplasms	Hypospadias	0.316041178100341	0.316041178100341	0	0.022936789103911982	0.0	0.018349431283129585
Glioma	Head and Neck Neoplasms	0.3160371472689884	0.3160371472689884	0	0.02293102377414161	0.0	0.01834481901931329
Primary Ovarian Insufficiency	Prader-Willi Syndrome	0.3160355800404623	0.3160355800404623	0	0.022928782154860557	0.0	0.018343025723888445
Hernia	Uterine Neoplasms	0.316033613363813	0.316033613363813	0	0.02292596920178888	0.0	0.018340775361431107
Entamoebiasis	Pheochromocytoma	0.3160331830440797	0.3160331830440797	0	0.02292535371209149	0.0	0.018340282969673192
Lipodystrophy	Orofaciodigital Syndromes	0.3160278114833586	0.3160278114833586	0	0.022917670726565784	0.0	0.018334136581252627
Intestinal Pseudo-Obstruction	Fallopian Tube Neoplasms	0.3160178224325801	0.3160178224325801	0	0.022903383308712316	0.0	0.018322706646969854
Liver Neoplasms	Acute-Phase Reaction	0.3160166342267368	0.3160166342267368	0	0.022901683808554077	0.0	0.018321347046843264
Growth Disorders	Epilepsy	0.316001766178781	0.316001766178781	0	0.02288041792268367	0.0	0.018304334338146936
Liposarcoma	Paraganglioma	0.3160006646689695	0.3160006646689695	0	0.02287884242454116	0.0	0.018303073939632927
Cutis Laxa	Lipidoses	0.3159900401669081	0.3159900401669081	0	0.022863646115722534	0.0	0.018290916892578026
Substance-Related Disorders	Tobacco Use Disorder	0.3159880357220347	0.3159880357220347	0	0.022860779142462942	0.0	0.018288623313970354
Schistosomiasis	Hyperthyroidism	0.3159796175216631	0.3159796175216631	0	0.0228487385242951	0.0	0.01827899081943608
Fibrosarcoma	Encephalomyelitis, Autoimmune, Experimental	0.315973516721268	0.315973516721268	0	0.022840012501530997	0.0	0.0182720100012248
Bone Resorption	Hyperlipidemia, Familial Combined	0.3159645590103011	0.3159645590103011	0	0.022827200217117614	0.0	0.018261760173694092
Carcinoma	Myelodysplastic Syndromes	0.3159632549787411	0.3159632549787411	0	0.022825335050526203	0.0	0.018260268040420965
Respiratory Tract Infections	Stevens-Johnson Syndrome	0.3159586159362088	0.3159586159362088	0	0.022818699791524222	0.0	0.01825495983321938
Mental Retardation	Keratoderma, Palmoplantar	0.3159569701589212	0.3159569701589212	0	0.0228163458233322	0.0	0.01825307665866576
Sarcoma, Ewing's	Testicular Neoplasms	0.3159565477031731	0.3159565477031731	0	0.022815741581554718	0.0	0.018252593265243776
Psoriasis	Hyperlipidemia, Familial Combined	0.3159514256188538	0.3159514256188538	0	0.022808415424087607	0.0	0.018246732339270086
Sarcoma, Ewing's	Calcinosis	0.3159505166677863	0.3159505166677863	0	0.022807115344230373	0.0	0.0182456922753843
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Wounds, Penetrating	0.3159335295737243	0.3159335295737243	0	0.022782818570056238	0.0	0.018226254856044993
Epilepsy	Limb Deformities, Congenital	0.3159211554129982	0.3159211554129982	0	0.022765119710695204	0.0	0.018212095768556164
Breast Neoplasms	Liver Diseases, Alcoholic	0.3159121085710535	0.3159121085710535	0	0.02275217994154358	0.0	0.018201743953234865
Synovitis	Granuloma	0.3159088714081192	0.3159088714081192	0	0.022747549801950956	0.0	0.018198039841560765
Epilepsy	Hallermann's Syndrome	0.3158827018978099	0.3158827018978099	0	0.022710119345634477	0.0	0.018168095476507582
Leukemia, Lymphocytic, Chronic, B-Cell	Sjogren's Syndrome	0.3158743723662876	0.3158743723662876	0	0.022698205551218847	0.0	0.018158564440975078
Mesothelioma	Tracheoesophageal Fistula	0.3158727813874531	0.3158727813874531	0	0.022695929961685006	0.0	0.018156743969348004
Glioma	Ocular Motility Disorders	0.3158702545408898	0.3158702545408898	0	0.02269231579318169	0.0	0.018153852634545355
Marfan Syndrome	Mandibulofacial Dysostosis	0.3158683897964693	0.3158683897964693	0	0.022689648634578126	0.0	0.0181517189076625
Carcinoma, Adenoid Cystic	Tooth Eruption, Ectopic	0.3158670823139892	0.3158670823139892	0	0.02268777853210856	0.0	0.01815022282568685
Proteinuria	Dent Disease	0.3158643282609001	0.3158643282609001	0	0.02268383938832536	0.0	0.01814707151066029
Colonic Neoplasms	Hypopituitarism	0.3158624500204923	0.3158624500204923	0	0.022681152926305025	0.0	0.01814492234104402
Carcinoma, Hepatocellular	Dwarfism, Pituitary	0.3158566311147691	0.3158566311147691	0	0.022672830099706116	0.0	0.018138264079764894
Pulmonary Disease, Chronic Obstructive	Papilloma	0.3158484904642604	0.3158484904642604	0	0.022661186463289063	0.0	0.01812894917063125
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Vitamin A Deficiency	0.3158302485628128	0.3158302485628128	0	0.022635094928247126	0.0	0.018108075942597703
Coxsackievirus Infections	Lymphoma, T-Cell	0.3158241450024061	0.3158241450024061	0	0.02262636495781672	0.0	0.01810109196625338
Lymphoma	Endotoxemia	0.3158158787350096	0.3158158787350096	0	0.02261454165057759	0.0	0.018091633320462073
Amyloidosis, Familial	Leprosy	0.3158103742908327	0.3158103742908327	0	0.02260666860080037	0.0	0.0180853348806403
Osteitis Deformans	Eye Diseases, Hereditary	0.3158098178244331	0.3158098178244331	0	0.02260587268253463	0.0	0.018084698146027704
Neuronal Ceroid-Lipofuscinoses	Fanconi Anemia	0.315806988651102	0.315806988651102	0	0.022601826093678726	0.0	0.018081460874942983
Hepatitis C	Leukemia, Monocytic, Acute	0.3158054465570607	0.3158054465570607	0	0.022599620424448904	0.0	0.018079696339559123
Glomerulonephritis, IGA	Skin Diseases, Vascular	0.3157907742302411	0.3157907742302411	0	0.02257863448005817	0.0	0.018062907584046536
Down Syndrome	Gingival Hyperplasia	0.3157906194492259	0.3157906194492259	0	0.02257841309555534	0.0	0.018062730476444272
