Source,Target,Weight,Alpha
Obesity,Hypoalphalipoproteinemias,0.9881073252859508,0.0462490247632728
Obesity,Hyperinsulinism,0.9794431248619562,0.034090315495225364
Obesity,Gout,0.8740823605562702,0.03155133578497174
Obesity,Bardet-Biedl Syndrome,0.9287619130904188,0.042438844044965215
Obesity,"Hyperlipidemia, Familial Combined",0.9874969866405624,0.0481133162218138
Obesity,Hyperglycemia,0.8666835138267561,0.0322238790629052
Obesity,Metabolic Syndrome X,0.988339130131947,0.0409331292212661
Obesity,Fatty Liver,0.9624189791733968,0.044535349872274005
Obesity,Insulin Resistance,0.9883096947800896,0.04093705073015903
Obesity,Hypertriglyceridemia,0.9703290787606432,0.043403802103393126
Glucose Intolerance,Endometrial Neoplasms,0.8954485318388072,0.031078198640703394
Glucose Intolerance,Dyslipidemias,0.9170613246936024,0.04154402212015375
Glucose Intolerance,Hypoalphalipoproteinemias,0.908757460061074,0.046167785306160995
Glucose Intolerance,Hyperglycemia,0.91843946668922,0.04466986385824259
Glucose Intolerance,Metabolic Syndrome X,0.9567797356403448,0.03919863928438799
Glucose Intolerance,Fatty Liver,0.9175368868462296,0.044807433565304075
Glucose Intolerance,Diabetes Mellitus,0.9490453035990798,0.04024579295045019
Glucose Intolerance,Hyperinsulinism,0.9687317426185752,0.03763358434642037
Glucose Intolerance,Insulin Resistance,0.9499207124829762,0.0401258883500329
Glucose Intolerance,Hypertriglyceridemia,0.945943914626718,0.04067346788266801
Glucose Intolerance,"Hyperlipidemia, Familial Combined",0.9256013998285816,0.04359305909724091
Glucose Intolerance,Hyperlipoproteinemias,0.8834393854288566,0.039199629336795896
Glucose Intolerance,Endometrial Hyperplasia,0.884298488893597,0.044414535245428016
Glucose Intolerance,Hypercholesterolemia,0.8193581890377597,0.047437609446674155
Glucose Intolerance,Hypothalamic Diseases,0.8050228421380798,0.04348092903955036
Hyperlipoproteinemias,Endometrial Neoplasms,0.8896760729778119,0.03178487075354246
Hyperlipoproteinemias,Dyslipidemias,0.8856654534224995,0.04635638349917231
Hyperlipoproteinemias,Hypercholesterolemia,0.8544870148452804,0.043615454143094916
Hyperlipoproteinemias,Hypoalphalipoproteinemias,0.9138984891097164,0.03503418324026162
Hyperlipoproteinemias,Gout,0.8547374308141664,0.04357521202183091
Hyperlipoproteinemias,Hyperglycemia,0.8417186117768604,0.04571719207321516
Hyperlipoproteinemias,Metabolic Syndrome X,0.9150646386646192,0.03488378896919165
Hyperlipoproteinemias,Fatty Liver,0.8928169988836588,0.03786716518900097
Hyperlipoproteinemias,Diabetes Mellitus,0.9145812859416536,0.034946047075149395
Hyperlipoproteinemias,Lipid Metabolism Disorders,0.8252521836431236,0.04857729342741988
Hyperlipoproteinemias,Hyperinsulinism,0.9244134772256568,0.03370112339215271
Hyperlipoproteinemias,Insulin Resistance,0.918080738928586,0.034497789914526414
Hyperlipoproteinemias,Bardet-Biedl Syndrome,0.8790982542870712,0.03983218069839885
Hyperlipoproteinemias,Hypertriglyceridemia,0.9140773907850218,0.03501106902365436
Hyperlipoproteinemias,"Hyperlipidemia, Familial Combined",0.930637899654802,0.03293595169129406
Diabetes Mellitus,Endometrial Neoplasms,0.920266744217754,0.028214139015731172
Diabetes Mellitus,Dyslipidemias,0.935345010179266,0.038974233144892234
Diabetes Mellitus,Endometrial Hyperplasia,0.9029744532851096,0.04156573415641036
Diabetes Mellitus,Gout,0.8923171788293508,0.044126971142166876
Diabetes Mellitus,Hyperglycemia,0.9032002141769366,0.042471131293420415
Diabetes Mellitus,Metabolic Syndrome X,0.9833751953738236,0.03203804934398247
Diabetes Mellitus,"Diabetes Mellitus, Type 2",0.8608789480168311,0.04928059079436425
Diabetes Mellitus,Fatty Liver,0.9319962914728824,0.038382586339081454
Diabetes Mellitus,Hyperuricemia,0.8648755631684195,0.04859351904254636
Diabetes Mellitus,Lipid Metabolism Disorders,0.8572915859378386,0.04990555008665317
Diabetes Mellitus,Bardet-Biedl Syndrome,0.89704335317322,0.04340012802235745
Diabetes Mellitus,"Hyperlipidemia, Familial Combined",0.9581932932252952,0.03500502955647682
Diabetes Mellitus,Hypoalphalipoproteinemias,0.9502998612384014,0.035990278193867194
Diabetes Mellitus,Hyperinsulinism,0.9698443677733616,0.033599683413463075
Diabetes Mellitus,Insulin Resistance,0.9694898187787356,0.03364160743346115
Diabetes Mellitus,Hypertriglyceridemia,0.9696818592702258,0.033618892933553225
Diabetes Mellitus,Hypercholesterolemia,0.837473238048955,0.044335408105761226
Diabetes Mellitus,Hypothalamic Diseases,0.8194893221198603,0.041074907643115395
Diabetes Mellitus,Hypertension,0.7990460446784591,0.041883034287781895
Lipid Metabolism Disorders,Endometrial Neoplasms,0.846076544554654,0.037666327654284404
Lipid Metabolism Disorders,Dyslipidemias,0.8777979941791954,0.047646874202809594
Lipid Metabolism Disorders,Metabolic Syndrome X,0.8910341567885809,0.04061140986196623
Lipid Metabolism Disorders,Fatty Liver,0.8848954072659795,0.041527597669477646
Lipid Metabolism Disorders,Hypoalphalipoproteinemias,0.8482007894394159,0.04744838244756937
Lipid Metabolism Disorders,Insulin Resistance,0.8758384969188882,0.0429169265203586
Lipid Metabolism Disorders,Hypertriglyceridemia,0.8979409858087274,0.039604573107980205
Bardet-Biedl Syndrome,Endometrial Neoplasms,0.8943816780761649,0.031207613511593377
Bardet-Biedl Syndrome,Dyslipidemias,0.8694787081329376,0.04905040925656046
Bardet-Biedl Syndrome,Hyperinsulinism,0.9144355491672465,0.042720623614296925
Bardet-Biedl Syndrome,Metabolic Syndrome X,0.9173857679222508,0.04412792285118081
Bardet-Biedl Syndrome,Fatty Liver,0.8922951386871886,0.048093326184963245
Bardet-Biedl Syndrome,Insulin Resistance,0.9264541285951488,0.0427762124063552
Bardet-Biedl Syndrome,Hypoalphalipoproteinemias,0.9372141437270524,0.04122567766224442
Bardet-Biedl Syndrome,Hypertriglyceridemia,0.8883086334140718,0.04875519949062662
Bardet-Biedl Syndrome,Hyperglycemia,0.8007970984468741,0.04189175132564862
"Hyperlipidemia, Familial Combined",Dyslipidemias,0.9314825474784896,0.03950357621252059
"Hyperlipidemia, Familial Combined",Hypoalphalipoproteinemias,0.9834025559736196,0.04693826389805206
"Hyperlipidemia, Familial Combined",Metabolic Syndrome X,0.976758328815294,0.049748744578149
"Hyperlipidemia, Familial Combined",Insulin Resistance,0.9821302922284028,0.04892385498760916
"Hyperlipidemia, Familial Combined",Hypertriglyceridemia,0.9563516048461108,0.034828090344401555
"Hyperlipidemia, Familial Combined",Fatty Liver,0.961800393065104,0.04109328768662006
Hypoalphalipoproteinemias,Dyslipidemias,0.9220232335397208,0.040830389230776885
Hypoalphalipoproteinemias,Metabolic Syndrome X,0.9741901454355872,0.04831753858490546
Hypoalphalipoproteinemias,Hyperinsulinism,0.9658880844342844,0.049594954076106666
Hypoalphalipoproteinemias,Insulin Resistance,0.9798846217168824,0.04746028999410095
Hypoalphalipoproteinemias,Hypothalamic Diseases,0.8211278014964943,0.04081088175728967
Hypoalphalipoproteinemias,Hypertriglyceridemia,0.9414292961046632,0.03671199211825746
Hypoalphalipoproteinemias,Fatty Liver,0.9351403708647746,0.04492573809230385
Dyslipidemias,Endometrial Neoplasms,0.9010528855879266,0.03040710068915912
Dyslipidemias,Hyperglycemia,0.8692068273181801,0.0490969660880767
Dyslipidemias,Metabolic Syndrome X,0.9548954273869456,0.036401322242752596
Dyslipidemias,Fatty Liver,0.9291882608934856,0.03982138677663276
Dyslipidemias,Hyperinsulinism,0.9361307415928212,0.038867417890398284
Dyslipidemias,Insulin Resistance,0.9436705074791129,0.03785713971642941
Dyslipidemias,Hypertriglyceridemia,0.9443970704150924,0.037761177544551945
Dyslipidemias,Hypercholesterolemia,0.8122418285661088,0.04871471613034528
Dyslipidemias,Gout,0.8436729251427294,0.035612813634176246
Hypercholesterolemia,Hyperlipoproteinemia Type II,0.7209566974416343,0.042775864164276936
Hypercholesterolemia,Hyperinsulinism,0.8098769002557624,0.04914667686273967
Hypercholesterolemia,Hypertriglyceridemia,0.8488196390356683,0.042496304609703855
Hypercholesterolemia,Gout,0.7986285743023024,0.04260439089819313
Hypercholesterolemia,Hyperglycemia,0.7964608174620043,0.04262113251877473
Hypercholesterolemia,Hypertension,0.7833111302945002,0.04459216542918245
Hyperglycemia,Endometrial Neoplasms,0.842645167696989,0.03817286435226211
Hyperglycemia,Hyperinsulinism,0.9069211936555696,0.04384909947800975
Hyperglycemia,Hypothalamic Diseases,0.7898879768908726,0.0461480767487497
Hyperglycemia,Endometrial Hyperplasia,0.8253546555439485,0.03798976723111968
Hyperglycemia,Metabolic Syndrome X,0.8881381428075205,0.029583711783891076
Hyperglycemia,Insulin Resistance,0.8813055350998166,0.03040022930335078
Hyperglycemia,Hypertriglyceridemia,0.8840342055502187,0.03007148419236441
Hyperglycemia,"Diabetes Mellitus, Type 2",0.7589374476062055,0.04948554964365658
Metabolic Syndrome X,Endometrial Neoplasms,0.9395269732532664,0.026174199460409785
Metabolic Syndrome X,Endometrial Hyperplasia,0.9208508035330512,0.039009426936612315
Metabolic Syndrome X,Hyperinsulinism,0.9818488931626692,0.03380666659731151
Metabolic Syndrome X,Hypothalamic Diseases,0.8358423218377306,0.03851408432312806
Metabolic Syndrome X,Gout,0.8752612686628879,0.031403529762577195
Metabolic Syndrome X,Hypertriglyceridemia,0.9773593426605904,0.032338102513915695
Metabolic Syndrome X,Fatty Liver,0.9630125538965776,0.04189603799190361
Metabolic Syndrome X,Insulin Resistance,0.990537487792706,0.038241562603390095
Endometrial Neoplasms,Endometrial Hyperplasia,0.915490265019651,0.02874410717170024
Endometrial Neoplasms,Gout,0.8576434959283449,0.036007695444818674
Endometrial Neoplasms,Hypothalamic Diseases,0.8049930889991637,0.04419768678585945
Endometrial Neoplasms,Fatty Liver,0.9442916109893588,0.025692676130404327
Endometrial Neoplasms,Hyperinsulinism,0.9401784531903408,0.026107832256949556
Endometrial Neoplasms,Insulin Resistance,0.9480061541890552,0.025323414139483805
Endometrial Neoplasms,Hypertriglyceridemia,0.9316455803177062,0.026990542918482487
Fatty Liver,Endometrial Hyperplasia,0.8848166187310866,0.04433294006780653
Fatty Liver,Hypertriglyceridemia,0.9466573170642708,0.03604068372976999
Fatty Liver,Insulin Resistance,0.9621561174153116,0.04104441532464384
Cushing Syndrome,Endometrial Hyperplasia,0.8860137434072314,0.04414498665510152
Cushing Syndrome,Acanthosis Nigricans,0.9542539330593568,0.027368629104758253
Cushing Syndrome,Polycystic Ovary Syndrome,0.894040572377511,0.03679345847371895
Cushing Syndrome,Pituitary ACTH Hypersecretion,0.879349534362095,0.047166196755848135
Cushing Syndrome,Hyperprolactinemia,0.714513732755339,0.03021710514372586
Cushing Syndrome,Lipodystrophy,0.7837704427457212,0.046916343742684725
Cushing Syndrome,Adrenocortical Hyperfunction,0.8317575850944287,0.04275858933216649
Hyperinsulinism,Endometrial Hyperplasia,0.9446503762828564,0.03584729957738115
Hyperinsulinism,Insulin Resistance,0.9904617776004676,0.032810312672107024
Hyperinsulinism,Hypertriglyceridemia,0.966631327032714,0.035641279370926156
Hyperinsulinism,Hypothalamic Diseases,0.8503213977303555,0.03637948757778386
Insulin Resistance,Endometrial Hyperplasia,0.9487207265493938,0.035332632846175833
Insulin Resistance,Hypothalamic Diseases,0.8401971909940175,0.03785929875863935
Insulin Resistance,Gout,0.8709716364861007,0.03194467786840157
Insulin Resistance,Hypertriglyceridemia,0.9686702981014038,0.033345717323472954
Hypertriglyceridemia,Gout,0.8774214025103254,0.031134489077381627
Hypertriglyceridemia,Hyperlipoproteinemia Type IV,0.9010593296145396,0.042333207512656325
Lipodystrophy,Acanthosis Nigricans,0.8055441582481422,0.048149566981368665
Lung Diseases,Pneumothorax,0.7080400945602705,0.043423260934059064
Lung Diseases,Pleural Diseases,0.738619087919581,0.043382733872336744
Lung Diseases,Pneumonia,0.7599425097100948,0.04984529677916357
Lung Diseases,Cystic Fibrosis,0.7826985382031294,0.02926864160015961
Lung Diseases,"Lung Diseases, Interstitial",0.7234387178915425,0.048384885762610595
Lung Diseases,Pulmonary Embolism,0.7176448341806501,0.049577866060676566
Lung Diseases,Pulmonary Veno-Occlusive Disease,0.8028365828990323,0.03464796408844403
Lung Diseases,Respiratory System Abnormalities,0.7328400010463489,0.04650974078875061
Lung Diseases,Lymphangioleiomyomatosis,0.7163447343341123,0.04984956490861197
Lung Diseases,Lithiasis,0.217526595913443,
"Ossification, Heterotopic","Fractures, Bone",0.6228620305144064,0.03562881434511185
"Ossification, Heterotopic",Osteitis Deformans,0.5733155275173306,0.046542118806988476
"Fractures, Bone",Femoral Fractures,0.7695132413027554,0.0392803337848966
"Fractures, Bone",Osteolysis,0.6032873975466639,0.049609181505384195
Osteitis Deformans,Osteogenesis Imperfecta,0.7129030272026731,0.04263919007460507
Osteitis Deformans,Keratitis,0.6982435199038832,0.04550670777881069
Osteitis Deformans,Osteosclerosis,0.703877909092,0.04438248747057758
"Fibromatosis, Abdominal",Hereditary Angioedema Type III,0.8835771800261745,0.04667746222297214
"Fibromatosis, Abdominal",Angioedema,0.7026535263535362,0.04442296073799041
"Fibromatosis, Abdominal",Cecal Neoplasms,0.7759762178394947,0.04421351657696656
"Fibromatosis, Abdominal","Porphyria, Acute Intermittent",0.7297543446682216,0.03562077729853875
Hereditary Angioedema Type III,Angioedema,0.7055165537502659,0.043858804208657495
Respiration Disorders,Asthma,0.5953659808854947,0.03918046838642912
Asthma,Bronchial Hyperreactivity,0.9341450983113974,0.022569942111590333
Asthma,Hypersensitivity,0.7998564144735721,0.017286702104067683
Asthma,Respiratory Tract Infections,0.8508072140129544,0.015256501333421303
Asthma,Pneumonia,0.6222559278837795,0.047241120829234595
Asthma,Pallister-Hall Syndrome,0.8226111430537686,0.017543987501961896
Asthma,Asbestosis,0.8518733283268285,0.015176100870705306
Asthma,"Hypersensitivity, Immediate",0.8477230355557757,0.015491490178209437
Asthma,Bronchial Diseases,0.4233494255989652,
Asthma,"Asthma, Exercise-Induced",0.5360245912137398,
Pancreatitis,Cecal Neoplasms,0.764173780728529,0.04284659476348737
Pancreatitis,"Pancreatitis, Chronic",0.7415481702169056,0.04705382114660378
Pancreatitis,Abdominal Neoplasms,0.7608877193444297,0.043433515133706434
Pancreatitis,Pancreatic Diseases,0.8156615819287906,0.034618394897056655
Pancreatitis,Cholecystitis,0.7069457163688121,0.03648624878855998
"Aortic Aneurysm, Thoracic",Aortic Aneurysm,0.8068487412768839,0.030816857015381748
Pulmonary Veno-Occlusive Disease,"Lung Diseases, Interstitial",0.7512423684969973,0.04626874602958601
Pulmonary Fibrosis,Pulmonary Alveolar Proteinosis,0.924196807912752,0.029848816983631597
Pulmonary Fibrosis,Mesothelioma,0.7165118749816377,0.04991000040787083
Pulmonary Fibrosis,Pulmonary Embolism,0.8204826617863115,0.04082843886938441
Pulmonary Fibrosis,"Lung Diseases, Interstitial",0.9326572515777448,0.022811921383591664
Pulmonary Fibrosis,Asbestosis,0.7546125886580903,0.047104116550047925
Pulmonary Fibrosis,Pleural Diseases,0.770055318920091,0.04423579765586433
Pulmonary Fibrosis,Lymphangioleiomyomatosis,0.8147323299671801,0.03688134209890888
Pulmonary Fibrosis,Idiopathic Pulmonary Fibrosis,0.9988850488683793,0.017412066001137944
Pulmonary Alveolar Proteinosis,"Lung Diseases, Interstitial",0.9223764374824206,0.03005913426379971
Pulmonary Alveolar Proteinosis,Idiopathic Pulmonary Fibrosis,0.9304523770423232,0.029137137115677083
Pulmonary Alveolar Proteinosis,Mesothelioma,0.7348736468122843,0.04620795074627113
Idiopathic Pulmonary Fibrosis,Mesothelioma,0.729214322750648,0.04731876799923057
Idiopathic Pulmonary Fibrosis,Pulmonary Embolism,0.8245592732188993,0.04018119791497646
Idiopathic Pulmonary Fibrosis,"Lung Diseases, Interstitial",0.9388871588454256,0.023112212182915474
Idiopathic Pulmonary Fibrosis,Lymphangioleiomyomatosis,0.8276321579840243,0.036239088893503885
Colonic Polyps,Colorectal Neoplasms,0.755390454532897,0.048647363936052845
Colonic Polyps,Intestinal Pseudo-Obstruction,0.6643719673690595,0.04359912375738477
Colonic Polyps,Multiple Endocrine Neoplasia,0.6862408568396915,0.03956334786286235
Colonic Polyps,Hirschsprung Disease,0.5856871496267434,0.04733929142457841
Colorectal Neoplasms,Exocrine Pancreatic Insufficiency,0.743522268642715,0.048948269814743275
Colorectal Neoplasms,Rectal Neoplasms,0.9179574547065592,0.02842536269062561
Colorectal Neoplasms,Mucositis,0.8037781716157196,0.04495725670089533
Coronary Aneurysm,Myocardial Ischemia,0.9108938955271504,0.03784687107280832
Bone Resorption,"Liver Cirrhosis, Experimental",0.6868317775815269,0.04693849587540367
Bone Resorption,"Bone Diseases, Metabolic",0.8332226599454765,0.024406631127834193
"Liver Cirrhosis, Experimental",Precancerous Conditions,0.7962075267639032,0.03222652164117009
"Liver Cirrhosis, Experimental",Cardiomegaly,0.7147390996428008,0.047433895771290535
"Liver Cirrhosis, Experimental","Diabetes Mellitus, Experimental",0.782607117253561,0.03502763306470764
"Liver Cirrhosis, Experimental","Mammary Neoplasms, Experimental",0.9080683722607348,0.020392635227790355
"Liver Cirrhosis, Experimental",Deficiency Diseases,0.7531553259029287,0.039764707334782316
"Liver Cirrhosis, Experimental","Dwarfism, Pituitary",0.75465535798667,0.03950869637686886
"Liver Cirrhosis, Experimental","Bone Diseases, Metabolic",0.7230674134287632,0.04526363924456412
"Liver Cirrhosis, Experimental",Diabetic Cardiomyopathies,0.7238845631655024,0.04510472917251481
"Liver Cirrhosis, Experimental","Liver Neoplasms, Experimental",0.8090223632145873,0.03125954600036917
"Liver Cirrhosis, Experimental","Mammary Neoplasms, Animal",0.8175252956663491,0.03013476676875187
"Liver Cirrhosis, Experimental","Tuberculosis, Bovine",0.6903377682499088,0.04665620720813398
"Bone Diseases, Metabolic",Failure to Thrive,0.6427033388113234,0.038953489730488934
"Bone Diseases, Metabolic","Diabetes Mellitus, Experimental",0.6695457293222277,0.044074405195952945
"Bone Diseases, Metabolic","Mammary Neoplasms, Experimental",0.6467012922049353,0.04904207976771873
"Bone Diseases, Metabolic",Precancerous Conditions,0.6647983261498172,0.045063623826834924
"Bone Diseases, Metabolic","Dwarfism, Pituitary",0.684122455615857,0.04117047779596299
Ureteral Neoplasms,Cholelithiasis,0.5937815509930001,0.030963585308929585
Ureteral Neoplasms,Kidney Diseases,0.5385177445067377,0.042931326189617605
Cholelithiasis,Gallstones,0.9890202774079856,0.03139770170518807
Cholelithiasis,Cholecystitis,0.6564651198901491,0.04642223901553807
Kidney Diseases,Renal Insufficiency,0.8514764115729847,0.03051354995682059
Kidney Diseases,Kidney Calculi,0.5600205889500024,0.03759183172421118
Kidney Diseases,"Kidney Failure, Chronic",0.853763660290737,0.026494478371761557
Kidney Diseases,"Anemia, Macrocytic",0.7288229417386821,0.035725015325334786
Kidney Diseases,Polycystic Kidney Diseases,0.7288798609159686,0.04356517618061582
Kidney Diseases,Fanconi Syndrome,0.8244899129687291,0.024197360743288845
Kidney Diseases,Amyloidosis,0.7017974697334708,0.04777860033461989
Kidney Diseases,Immune Complex Diseases,0.8003963368662543,0.049797841814093614
Kidney Diseases,"Nephritis, Interstitial",0.8764487602330167,0.025668786507846743
Kidney Diseases,"Polycystic Kidney, Autosomal Dominant",0.786899779255293,0.04119556350140772
Kidney Diseases,Urinary Calculi,0.5083503550309989,0.04475951959099988
Kidney Diseases,"Hypertension, Renal",0.8483628898930389,0.034684095420310215
Kidney Diseases,Nephrotic Syndrome,0.867536066162747,0.042945654236012654
Kidney Diseases,Nephrosis,0.8960014732402956,0.03870404360091132
Kidney Diseases,Lecithin Acyltransferase Deficiency,0.8529633020492868,0.04529315753165467
Kidney Diseases,"Glomerulonephritis, Membranoproliferative",0.8427143344423844,0.047020263753249934
Kidney Diseases,Proteinuria,0.8680851564179082,0.04285961137864597
Kidney Diseases,"Glomerulosclerosis, Focal Segmental",0.8709193948162992,0.042418206529874984
Kidney Diseases,Glomerulonephritis,0.8640835456938211,0.043490621693192795
Kidney Diseases,Lupus Nephritis,0.8727450203033882,0.042136283378983196
Kidney Diseases,Hematuria,0.87104136302823,0.042399313111145594
Kidney Diseases,Ureteral Diseases,0.4113911195890052,
Polycythemia Vera,Skin Diseases,0.6779820079067722,0.04036021517384868
Polycythemia Vera,Drug Eruptions,0.7382317086330968,0.030294355424034736
Polycythemia Vera,"Dermatitis, Allergic Contact",0.7266852996603543,0.03200721033808948
Polycythemia Vera,Keloid,0.7872096151984614,0.023987959248953833
Polycythemia Vera,"Liver Cirrhosis, Biliary",0.7239395768015524,0.032428531555132055
Polycythemia Vera,Lichenoid Eruptions,0.719590676726147,0.03310719445054452
Polycythemia Vera,"Dermatitis, Atopic",0.7772504275781014,0.02515427708769562
Polycythemia Vera,Keratosis,0.6922549666704506,0.03770931225056076
Polycythemia Vera,Psoriasis,0.6780217755798886,0.0403525769938288
Polycythemia Vera,Urticaria,0.7775896727655948,0.02511363353626997
Polycythemia Vera,Staphylococcal Skin Infections,0.6361647634850975,0.04924474899743934
Polycythemia Vera,"Cholestasis, Intrahepatic",0.7333095214793249,0.031013072191396054
Polycythemia Vera,Uremia,0.7620817711436206,0.027040170990510558
Skin Diseases,Photosensitivity Disorders,0.7684673693490627,0.028892455233061082
Skin Diseases,Dermatitis,0.908544925841706,0.01951291503908264
Skin Diseases,Psoriasis,0.8608300702953237,0.026171154856655485
Skin Diseases,Keratosis,0.8056876211273402,0.03149181975925565
Skin Diseases,Drug Eruptions,0.8734973184914868,0.029424736504424464
Skin Diseases,Facial Dermatoses,0.7633691079028603,0.03348752354055729
Skin Diseases,Vulvar Neoplasms,0.7834480994803437,0.025640472382590852
Skin Diseases,Urticaria,0.8870113357710158,0.030027274100824862
Skin Diseases,Erythema,0.7500202944557987,0.034568913463360045
Skin Diseases,Eczema,0.8301789901474154,0.04318174517027365
Skin Diseases,"Dermatitis, Exfoliative",0.8445684859994271,0.027081351187993968
Skin Diseases,"Dermatitis, Allergic Contact",0.8155838445839592,0.0306683385884938
Skin Diseases,Keloid,0.7753998065358128,0.03643809518803461
Skin Diseases,"Dermatitis, Contact",0.8181130993558771,0.030337306974838038
Skin Diseases,Porokeratosis,0.7844209936264701,0.03505511379046217
Skin Diseases,"Liver Cirrhosis, Biliary",0.7306771399731004,0.04414073592531409
Skin Diseases,Folliculitis,0.8217278070069012,0.029870387847453193
Skin Diseases,Staphylococcal Skin Infections,0.7675628493046778,0.03768362913655195
Skin Diseases,Erythrokeratodermia Variabilis,0.7880972955637184,0.03450665514570928
Skin Diseases,"Cholestasis, Intrahepatic",0.7431079123538821,0.04184991173884919
Skin Diseases,Pruritus,0.794617756717319,0.03355485447152478
Skin Diseases,Parapsoriasis,0.75863137990387,0.03915497366502873
Skin Diseases,"Dermatitis, Atopic",0.844804133187587,0.027053974457328933
Skin Diseases,"Lymphoma, T-Cell, Cutaneous",0.759366806788345,0.03903168642093243
Drug Eruptions,Psoriasis,0.8104357510180284,0.03241436087884336
Drug Eruptions,Keloid,0.854632177674107,0.03885386656482063
Drug Eruptions,Keratosis,0.8123204501766105,0.0306030888473113
Drug Eruptions,"Candidiasis, Vulvovaginal",0.8615648548724194,0.03088725974645386
Drug Eruptions,"Dermatitis, Contact",0.8568708866049075,0.031482227724990236
Drug Eruptions,Porokeratosis,0.8781214169875806,0.028876703039234522
Drug Eruptions,Urticaria,0.9154226702882124,0.024811915887511856
Drug Eruptions,Drug Hypersensitivity,0.7596852175969458,0.046717459577750045
Drug Eruptions,"Liver Cirrhosis, Biliary",0.8070401952330633,0.038546947734504115
Drug Eruptions,Folliculitis,0.9043427223699476,0.025955875328378182
Drug Eruptions,Staphylococcal Skin Infections,0.7681023075001541,0.04514859394842411
Drug Eruptions,"Cholestasis, Intrahepatic",0.8328201314273385,0.034714524392799276
Drug Eruptions,Parapsoriasis,0.8142532899033329,0.03743408447172203
Drug Eruptions,"Dermatitis, Atopic",0.8862226818066556,0.027940961038155538
Drug Eruptions,"Lymphoma, T-Cell, Cutaneous",0.8479475780324452,0.032644922833788954
Drug Eruptions,Facial Dermatoses,0.7215059863321762,0.04044544229340013
"Dermatitis, Allergic Contact","Dermatitis, Contact",0.9461005458494128,0.04078573237973254
"Dermatitis, Allergic Contact",Psoriasis,0.8109305238742424,0.03234635897323305
"Dermatitis, Allergic Contact",Urticaria,0.9022648595647732,0.028249290404878183
Keloid,Photosensitivity Disorders,0.7573273962462684,0.030427248176902535
Keloid,Dermatitis,0.8772778049634034,0.0224053775504532
Keloid,Psoriasis,0.7696423395734214,0.03854106405279236
Keloid,"Candidiasis, Vulvovaginal",0.8808914885534873,0.035119749040078835
Keloid,Keratosis,0.8042786153991165,0.04715090723547253
Keloid,"Liver Cirrhosis, Biliary",0.8277918865438046,0.04307785434841058
Keloid,Folliculitis,0.9126853031446736,0.031072462112936503
Keloid,"Cholestasis, Intrahepatic",0.8546748984200401,0.03884748242735249
Keloid,"Dermatitis, Atopic",0.9093230476938812,0.031477583303180734
Keloid,"Lymphoma, T-Cell, Cutaneous",0.8178261824786264,0.04475966045509542
"Liver Cirrhosis, Biliary",Photosensitivity Disorders,0.7132003308162539,0.03734685417844405
"Liver Cirrhosis, Biliary",Psoriasis,0.7500549511543471,0.041880966825921885
"Liver Cirrhosis, Biliary",Keratosis,0.7485875560793787,0.04028826554698588
"Liver Cirrhosis, Biliary","Cholestasis, Intrahepatic",0.8699671205623863,0.03861770187444113
"Liver Cirrhosis, Biliary","Dermatitis, Atopic",0.8779526974009988,0.03746407761034741
Lichenoid Eruptions,Vulvar Neoplasms,0.8269146979120663,0.03962171700563527
"Dermatitis, Atopic",Dermatitis,0.9126415468824992,0.01916242760798227
"Dermatitis, Atopic",Psoriasis,0.8460145150804518,0.027870378083571238
"Dermatitis, Atopic",Epidermolysis Bullosa Dystrophica,0.661142120356924,0.04098119186836668
"Dermatitis, Atopic",Keratosis,0.8437494383500279,0.026720201927352815
"Dermatitis, Atopic",Alagille Syndrome,0.8205489585563353,0.03677694686280745
"Dermatitis, Atopic",Urticaria,0.9667526456821942,0.021817902070199433
"Dermatitis, Atopic",Pruritus,0.9797730529157708,0.048022933233297
"Dermatitis, Atopic",Eczema,0.8709713848398338,0.03685632625588105
Keratosis,Photosensitivity Disorders,0.8002449473485188,0.024925087593927413
Keratosis,Dermatitis,0.8449573587099419,0.02584121925812257
Keratosis,Psoriasis,0.7748736713497886,0.03769495057151011
Keratosis,Eczema,0.8144807287851086,0.03031906600639761
Keratosis,"Dermatitis, Contact",0.8614822843527244,0.024750362758098974
Keratosis,Urticaria,0.8551389753477292,0.025437794422495132
Keratosis,"Cholestasis, Intrahepatic",0.7742763478042165,0.03606278613292587
Keratosis,Pruritus,0.8366635986630783,0.027550345279173865
Keratosis,Alagille Syndrome,0.7164169279355503,0.046282356712514676
Keratosis,Parapsoriasis,0.7549313912421125,0.03920099696891735
Keratosis,"Candidiasis, Vulvovaginal",0.8487084662294166,0.02615410337693291
Keratosis,Porokeratosis,0.8578991661467836,0.025136360951424463
Keratosis,"Lymphoma, T-Cell, Cutaneous",0.759693070129602,0.03840415521229746
Psoriasis,Photosensitivity Disorders,0.7144491787576221,0.03713098956357721
Psoriasis,Dermatitis,0.8394329890392129,0.026478557936715264
Psoriasis,Eczema,0.8185860775216196,0.031312140582393316
Psoriasis,"Candidiasis, Vulvovaginal",0.8285534363046321,0.030014917529631018
Psoriasis,"Dermatitis, Contact",0.758472500195844,0.040411656018411984
Psoriasis,Porokeratosis,0.7892467333830022,0.03546450196858106
Psoriasis,Urticaria,0.8703824092124243,0.025130819308697365
Psoriasis,Folliculitis,0.8187964892734332,0.03128418622200999
